"ORDER_ID","ORDER_STATUS","ORDER_DATE","PRODUCT_ID","ORDER_QUANTITY"
"OD10829","In transit",2023-04-19,"SKU20522",4
"OD10829","In transit",2023-04-19,"SKU21993",1
"OD10830","Delivered",2023-03-05,"SKU25660",4
"OD10830","Delivered",2023-03-05,"SKU19551",5
"OD10830","Delivered",2023-03-05,"SKU19629",3
"OD10831","Order placed",2023-12-06,"SKU29087",2
"OD10831","Order placed",2023-12-06,"SKU27867",5
"OD10831","Order placed",2023-12-06,"SKU23761",1
"OD10832","Delivered",2023-04-19,"SKU17793",3
"OD10832","Delivered",2023-04-19,"SKU16797",3
"OD10832","Delivered",2023-04-19,"SKU26837",2
"OD10832","Delivered",2023-04-19,"SKU24870",1
"OD10832","Delivered",2023-04-19,"SKU14201",4
"OD10832","Delivered",2023-04-19,"SKU11347",3
"OD10832","Delivered",2023-04-19,"SKU14442",3
"OD10833","Delivered",2023-08-21,"SKU27745",2
"OD10833","Delivered",2023-08-21,"SKU15922",2
"OD10833","Delivered",2023-08-21,"SKU27193",5
"OD10833","Delivered",2023-08-21,"SKU20631",4
"OD10833","Delivered",2023-08-21,"SKU26034",1
"OD10833","Delivered",2023-08-21,"SKU26400",5
"OD10833","Delivered",2023-08-21,"SKU27600",2
"OD10834","In transit",2023-03-20,"SKU16951",2
"OD10834","In transit",2023-03-20,"SKU20549",3
"OD10834","In transit",2023-03-20,"SKU13949",2
"OD10834","In transit",2023-03-20,"SKU20079",2
"OD10834","In transit",2023-03-20,"SKU22985",4
"OD10834","In transit",2023-03-20,"SKU23082",4
"OD10834","In transit",2023-03-20,"SKU23845",3
"OD10834","In transit",2023-03-20,"SKU20271",2
"OD10834","In transit",2023-03-20,"SKU16727",2
"OD10835","Delivered",2023-10-25,"SKU19597",2
"OD10835","Delivered",2023-10-25,"SKU11794",1
"OD10835","Delivered",2023-10-25,"SKU27277",1
"OD10835","Delivered",2023-10-25,"SKU18133",2
"OD10835","Delivered",2023-10-25,"SKU19920",5
"OD10836","Delivered",2023-10-16,"SKU17888",4
"OD10836","Delivered",2023-10-16,"SKU29472",3
"OD10836","Delivered",2023-10-16,"SKU21989",2
"OD10836","Delivered",2023-10-16,"SKU29854",3
"OD10836","Delivered",2023-10-16,"SKU10044",1
"OD10837","Delivered",2023-10-01,"SKU15202",2
"OD10837","Delivered",2023-10-01,"SKU14155",3
"OD10837","Delivered",2023-10-01,"SKU12346",3
"OD10837","Delivered",2023-10-01,"SKU17971",2
"OD10838","In transit",2023-11-13,"SKU25570",2
"OD10838","In transit",2023-11-13,"SKU23998",3
"OD10838","In transit",2023-11-13,"SKU22042",2
"OD10839","In transit",2023-06-03,"SKU11605",3
"OD10839","In transit",2023-06-03,"SKU28144",4
"OD10839","In transit",2023-06-03,"SKU14860",5
"OD10840","Order placed",2023-06-22,"SKU17108",1
"OD10840","Order placed",2023-06-22,"SKU17089",3
"OD10840","Order placed",2023-06-22,"SKU12802",3
"OD10840","Order placed",2023-06-22,"SKU18414",1
"OD10840","Order placed",2023-06-22,"SKU18783",1
"OD10840","Order placed",2023-06-22,"SKU16346",3
"OD10840","Order placed",2023-06-22,"SKU14109",1
"OD10840","Order placed",2023-06-22,"SKU14304",2
"OD10841","Delivered",2023-07-13,"SKU10495",4
"OD10841","Delivered",2023-07-13,"SKU10411",3
"OD10841","Delivered",2023-07-13,"SKU10794",5
"OD10841","Delivered",2023-07-13,"SKU21497",2
"OD10842","Delivered",2023-05-13,"SKU29669",4
"OD10842","Delivered",2023-05-13,"SKU15407",2
"OD10842","Delivered",2023-05-13,"SKU22155",3
"OD10842","Delivered",2023-05-13,"SKU26306",1
"OD10842","Delivered",2023-05-13,"SKU23387",4
"OD10842","Delivered",2023-05-13,"SKU29556",1
"OD10842","Delivered",2023-05-13,"SKU28709",2
"OD10843","In transit",2023-12-18,"SKU20563",2
"OD10843","In transit",2023-12-18,"SKU12143",2
"OD10843","In transit",2023-12-18,"SKU14284",4
"OD10843","In transit",2023-12-18,"SKU15856",4
"OD10844","Delivered",2023-04-30,"SKU20680",3
"OD10844","Delivered",2023-04-30,"SKU22621",1
"OD10844","Delivered",2023-04-30,"SKU18476",1
"OD10844","Delivered",2023-04-30,"SKU29446",3
"OD10844","Delivered",2023-04-30,"SKU12246",4
"OD10844","Delivered",2023-04-30,"SKU11632",4
"OD10844","Delivered",2023-04-30,"SKU18738",4
"OD10844","Delivered",2023-04-30,"SKU13800",3
"OD10844","Delivered",2023-04-30,"SKU20472",2
"OD10845","In transit",2023-10-16,"SKU13712",1
"OD10845","In transit",2023-10-16,"SKU21140",2
"OD10845","In transit",2023-10-16,"SKU19331",1
"OD10845","In transit",2023-10-16,"SKU11455",4
"OD10845","In transit",2023-10-16,"SKU11372",4
"OD10845","In transit",2023-10-16,"SKU17413",4
"OD10845","In transit",2023-10-16,"SKU13909",2
"OD10845","In transit",2023-10-16,"SKU28053",1
"OD10846","Order placed",2023-06-20,"SKU14870",3
"OD10846","Order placed",2023-06-20,"SKU26002",2
"OD10846","Order placed",2023-06-20,"SKU25116",1
"OD10846","Order placed",2023-06-20,"SKU22599",4
"OD10846","Order placed",2023-06-20,"SKU11238",2
"OD10846","Order placed",2023-06-20,"SKU27249",1
"OD10846","Order placed",2023-06-20,"SKU17064",2
"OD10846","Order placed",2023-06-20,"SKU12614",4
"OD10846","Order placed",2023-06-20,"SKU25726",2
"OD10847","Delivered",2023-09-12,"SKU19682",3
"OD10847","Delivered",2023-09-12,"SKU15503",4
"OD10847","Delivered",2023-09-12,"SKU27377",5
"OD10847","Delivered",2023-09-12,"SKU12360",1
"OD10847","Delivered",2023-09-12,"SKU25606",4
"OD10847","Delivered",2023-09-12,"SKU24351",2
"OD10847","Delivered",2023-09-12,"SKU12333",1
"OD10848","Delivered",2023-10-20,"SKU13116",5
"OD10848","Delivered",2023-10-20,"SKU22002",4
"OD10848","Delivered",2023-10-20,"SKU21815",3
"OD10848","Delivered",2023-10-20,"SKU17914",1
"OD10848","Delivered",2023-10-20,"SKU22573",3
"OD10848","Delivered",2023-10-20,"SKU20983",3
"OD10848","Delivered",2023-10-20,"SKU12530",3
"OD10848","Delivered",2023-10-20,"SKU18744",5
"OD10848","Delivered",2023-10-20,"SKU13382",4
"OD10849","Delivered",2023-09-04,"SKU19800",2
"OD10849","Delivered",2023-09-04,"SKU19549",4
"OD10849","Delivered",2023-09-04,"SKU25180",1
"OD10849","Delivered",2023-09-04,"SKU28825",3
"OD10849","Delivered",2023-09-04,"SKU18857",3
"OD10849","Delivered",2023-09-04,"SKU13501",2
"OD10849","Delivered",2023-09-04,"SKU11393",2
"OD10849","Delivered",2023-09-04,"SKU14689",5
"OD10849","Delivered",2023-09-04,"SKU10282",4
"OD10850","In transit",2023-01-03,"SKU23826",2
"OD10850","In transit",2023-01-03,"SKU27900",1
"OD10850","In transit",2023-01-03,"SKU26650",3
"OD10850","In transit",2023-01-03,"SKU13514",3
"OD10850","In transit",2023-01-03,"SKU11683",4
"OD10851","Delivered",2023-04-05,"SKU17061",5
"OD10851","Delivered",2023-04-05,"SKU29689",3
"OD10851","Delivered",2023-04-05,"SKU16148",3
"OD10851","Delivered",2023-04-05,"SKU28519",5
"OD10851","Delivered",2023-04-05,"SKU28839",2
"OD10851","Delivered",2023-04-05,"SKU19526",3
"OD10851","Delivered",2023-04-05,"SKU14002",2
"OD10852","Delivered",2023-08-22,"SKU29373",3
"OD10852","Delivered",2023-08-22,"SKU13818",2
"OD10852","Delivered",2023-08-22,"SKU18153",4
"OD10852","Delivered",2023-08-22,"SKU14557",2
"OD10852","Delivered",2023-08-22,"SKU21652",3
"OD10852","Delivered",2023-08-22,"SKU17934",1
"OD10852","Delivered",2023-08-22,"SKU19311",4
"OD10853","Order placed",2023-05-11,"SKU28344",5
"OD10853","Order placed",2023-05-11,"SKU22517",3
"OD10854","Order placed",2023-04-07,"SKU15449",4
"OD10854","Order placed",2023-04-07,"SKU22743",1
"OD10854","Order placed",2023-04-07,"SKU29428",1
"OD10854","Order placed",2023-04-07,"SKU24615",3
"OD10854","Order placed",2023-04-07,"SKU11994",4
"OD10854","Order placed",2023-04-07,"SKU11094",4
"OD10855","In transit",2023-09-05,"SKU25991",4
"OD10855","In transit",2023-09-05,"SKU14164",4
"OD10855","In transit",2023-09-05,"SKU13250",4
"OD10855","In transit",2023-09-05,"SKU15817",1
"OD10855","In transit",2023-09-05,"SKU23880",5
"OD10855","In transit",2023-09-05,"SKU26182",1
"OD10856","In transit",2023-09-29,"SKU20112",4
"OD10856","In transit",2023-09-29,"SKU12177",3
"OD10856","In transit",2023-09-29,"SKU23917",2
"OD10856","In transit",2023-09-29,"SKU26572",2
"OD10856","In transit",2023-09-29,"SKU15293",2
"OD10856","In transit",2023-09-29,"SKU22219",2
"OD10856","In transit",2023-09-29,"SKU23256",4
"OD10857","Order placed",2023-09-09,"SKU16695",3
"OD10857","Order placed",2023-09-09,"SKU29780",4
"OD10857","Order placed",2023-09-09,"SKU18099",2
"OD10857","Order placed",2023-09-09,"SKU21069",3
"OD10857","Order placed",2023-09-09,"SKU20914",5
"OD10857","Order placed",2023-09-09,"SKU18970",3
"OD10858","In transit",2023-09-12,"SKU17367",2
"OD10858","In transit",2023-09-12,"SKU19543",3
"OD10858","In transit",2023-09-12,"SKU29655",2
"OD10858","In transit",2023-09-12,"SKU27143",3
"OD10858","In transit",2023-09-12,"SKU25301",1
"OD10858","In transit",2023-09-12,"SKU13451",4
"OD10858","In transit",2023-09-12,"SKU24958",4
"OD10858","In transit",2023-09-12,"SKU12372",2
"OD10859","Delivered",2023-02-21,"SKU27682",3
"OD10859","Delivered",2023-02-21,"SKU18752",2
"OD10859","Delivered",2023-02-21,"SKU17192",4
"OD10859","Delivered",2023-02-21,"SKU25304",4
"OD10859","Delivered",2023-02-21,"SKU27912",4
"OD10859","Delivered",2023-02-21,"SKU26268",4
"OD10860","In transit",2023-11-28,"SKU13660",3
"OD10860","In transit",2023-11-28,"SKU24864",4
"OD10860","In transit",2023-11-28,"SKU14157",4
"OD10860","In transit",2023-11-28,"SKU19948",5
"OD10860","In transit",2023-11-28,"SKU25260",5
"OD10860","In transit",2023-11-28,"SKU28237",1
"OD10860","In transit",2023-11-28,"SKU29756",4
"OD10861","Delivered",2023-04-01,"SKU23799",1
"OD10861","Delivered",2023-04-01,"SKU22044",4
"OD10861","Delivered",2023-04-01,"SKU23412",4
"OD10861","Delivered",2023-04-01,"SKU25989",1
"OD10861","Delivered",2023-04-01,"SKU19862",2
"OD10861","Delivered",2023-04-01,"SKU25747",5
"OD10862","In transit",2023-12-03,"SKU24369",4
"OD10862","In transit",2023-12-03,"SKU16256",2
"OD10862","In transit",2023-12-03,"SKU15696",4
"OD10862","In transit",2023-12-03,"SKU19177",2
"OD10862","In transit",2023-12-03,"SKU22318",4
"OD10862","In transit",2023-12-03,"SKU27288",3
"OD10863","Delivered",2023-04-20,"SKU11166",4
"OD10863","Delivered",2023-04-20,"SKU28691",2
"OD10863","Delivered",2023-04-20,"SKU29247",4
"OD10863","Delivered",2023-04-20,"SKU22389",3
"OD10863","Delivered",2023-04-20,"SKU24731",2
"OD10863","Delivered",2023-04-20,"SKU21138",5
"OD10863","Delivered",2023-04-20,"SKU16121",3
"OD10863","Delivered",2023-04-20,"SKU21541",3
"OD10864","Delivered",2023-03-24,"SKU12861",5
"OD10864","Delivered",2023-03-24,"SKU10045",3
"OD10864","Delivered",2023-03-24,"SKU27854",5
"OD10864","Delivered",2023-03-24,"SKU13952",4
"OD10865","Delivered",2023-10-12,"SKU26216",4
"OD10865","Delivered",2023-10-12,"SKU19143",1
"OD10865","Delivered",2023-10-12,"SKU27441",2
"OD10865","Delivered",2023-10-12,"SKU13542",2
"OD10866","In transit",2023-07-10,"SKU26936",4
"OD10866","In transit",2023-07-10,"SKU11600",1
"OD10866","In transit",2023-07-10,"SKU20785",2
"OD10866","In transit",2023-07-10,"SKU26573",3
"OD10866","In transit",2023-07-10,"SKU12154",2
"OD10866","In transit",2023-07-10,"SKU23095",3
"OD10866","In transit",2023-07-10,"SKU10030",1
"OD10866","In transit",2023-07-10,"SKU24257",4
"OD10867","In transit",2023-08-15,"SKU25178",3
"OD10867","In transit",2023-08-15,"SKU19759",5
"OD10868","Delivered",2023-02-27,"SKU24445",4
"OD10868","Delivered",2023-02-27,"SKU28439",4
"OD10868","Delivered",2023-02-27,"SKU22522",2
"OD10868","Delivered",2023-02-27,"SKU13533",2
"OD10868","Delivered",2023-02-27,"SKU17809",3
"OD10868","Delivered",2023-02-27,"SKU12893",3
"OD10868","Delivered",2023-02-27,"SKU20346",3
"OD10868","Delivered",2023-02-27,"SKU11426",3
"OD10868","Delivered",2023-02-27,"SKU25574",5
"OD10869","In transit",2023-01-06,"SKU28690",4
"OD10869","In transit",2023-01-06,"SKU12944",3
"OD10869","In transit",2023-01-06,"SKU20805",5
"OD10869","In transit",2023-01-06,"SKU10795",2
"OD10869","In transit",2023-01-06,"SKU28359",4
"OD10869","In transit",2023-01-06,"SKU14267",4
"OD10869","In transit",2023-01-06,"SKU27850",2
"OD10869","In transit",2023-01-06,"SKU24920",1
"OD10869","In transit",2023-01-06,"SKU29808",1
"OD10869","In transit",2023-01-06,"SKU19656",5
"OD10870","In transit",2023-04-01,"SKU13625",5
"OD10870","In transit",2023-04-01,"SKU22338",2
"OD10870","In transit",2023-04-01,"SKU21717",4
"OD10870","In transit",2023-04-01,"SKU14360",3
"OD10870","In transit",2023-04-01,"SKU11036",2
"OD10871","In transit",2023-12-31,"SKU20800",4
"OD10871","In transit",2023-12-31,"SKU19826",4
"OD10871","In transit",2023-12-31,"SKU15948",1
"OD10872","In transit",2023-05-01,"SKU26678",3
"OD10872","In transit",2023-05-01,"SKU15308",3
"OD10872","In transit",2023-05-01,"SKU11139",2
"OD10872","In transit",2023-05-01,"SKU15816",4
"OD10873","Delivered",2023-03-29,"SKU13754",3
"OD10873","Delivered",2023-03-29,"SKU20287",2
"OD10874","Order placed",2023-11-30,"SKU17572",3
"OD10874","Order placed",2023-11-30,"SKU23375",3
"OD10874","Order placed",2023-11-30,"SKU28714",4
"OD10874","Order placed",2023-11-30,"SKU11826",5
"OD10874","Order placed",2023-11-30,"SKU14233",3
"OD10874","Order placed",2023-11-30,"SKU26171",4
"OD10874","Order placed",2023-11-30,"SKU14225",2
"OD10874","Order placed",2023-11-30,"SKU26086",3
"OD10875","Delivered",2023-06-26,"SKU15785",4
"OD10875","Delivered",2023-06-26,"SKU25599",2
"OD10875","Delivered",2023-06-26,"SKU23477",4
"OD10876","Delivered",2023-06-25,"SKU28691",2
"OD10876","Delivered",2023-06-25,"SKU26695",5
"OD10876","Delivered",2023-06-25,"SKU19546",3
"OD10876","Delivered",2023-06-25,"SKU17821",4
"OD10876","Delivered",2023-06-25,"SKU29141",1
"OD10876","Delivered",2023-06-25,"SKU25482",2
"OD10876","Delivered",2023-06-25,"SKU26933",3
"OD10877","Delivered",2023-12-31,"SKU28175",2
"OD10877","Delivered",2023-12-31,"SKU27067",2
"OD10878","In transit",2023-06-11,"SKU23899",5
"OD10878","In transit",2023-06-11,"SKU19547",4
"OD10878","In transit",2023-06-11,"SKU13863",3
"OD10878","In transit",2023-06-11,"SKU11003",3
"OD10878","In transit",2023-06-11,"SKU11211",3
"OD10879","Order placed",2023-11-18,"SKU17328",4
"OD10879","Order placed",2023-11-18,"SKU21374",5
"OD10879","Order placed",2023-11-18,"SKU28295",1
"OD10879","Order placed",2023-11-18,"SKU11810",3
"OD10879","Order placed",2023-11-18,"SKU22475",3
"OD10879","Order placed",2023-11-18,"SKU22728",4
"OD10879","Order placed",2023-11-18,"SKU16929",5
"OD10879","Order placed",2023-11-18,"SKU14433",4
"OD10879","Order placed",2023-11-18,"SKU20686",1
"OD10880","Order placed",2023-08-05,"SKU16553",5
"OD10880","Order placed",2023-08-05,"SKU16838",2
"OD10880","Order placed",2023-08-05,"SKU15719",4
"OD10880","Order placed",2023-08-05,"SKU29029",1
"OD10880","Order placed",2023-08-05,"SKU13482",2
"OD10880","Order placed",2023-08-05,"SKU15223",2
"OD10880","Order placed",2023-08-05,"SKU28129",3
"OD10881","In transit",2023-05-13,"SKU15181",3
"OD10881","In transit",2023-05-13,"SKU25523",5
"OD10881","In transit",2023-05-13,"SKU26092",4
"OD10882","Delivered",2023-09-19,"SKU25481",5
"OD10882","Delivered",2023-09-19,"SKU26087",3
"OD10882","Delivered",2023-09-19,"SKU27093",3
"OD10882","Delivered",2023-09-19,"SKU22524",2
"OD10883","Delivered",2023-11-01,"SKU21651",4
"OD10884","Delivered",2023-09-27,"SKU22005",1
"OD10884","Delivered",2023-09-27,"SKU23506",3
"OD10884","Delivered",2023-09-27,"SKU15022",3
"OD10884","Delivered",2023-09-27,"SKU15010",2
"OD10885","Cancelled",2023-02-25,"SKU24240",3
"OD10885","Cancelled",2023-02-25,"SKU16559",2
"OD10886","In transit",2023-03-15,"SKU21301",2
"OD10886","In transit",2023-03-15,"SKU18776",1
"OD10886","In transit",2023-03-15,"SKU11882",3
"OD10886","In transit",2023-03-15,"SKU13839",3
"OD10886","In transit",2023-03-15,"SKU21776",4
"OD10886","In transit",2023-03-15,"SKU10929",3
"OD10886","In transit",2023-03-15,"SKU11220",2
"OD10886","In transit",2023-03-15,"SKU29312",3
"OD10887","In transit",2023-08-21,"SKU14429",3
"OD10887","In transit",2023-08-21,"SKU26095",4
"OD10887","In transit",2023-08-21,"SKU16920",2
"OD10887","In transit",2023-08-21,"SKU22191",4
"OD10887","In transit",2023-08-21,"SKU25900",2
"OD10887","In transit",2023-08-21,"SKU23333",2
"OD10887","In transit",2023-08-21,"SKU19706",2
"OD10887","In transit",2023-08-21,"SKU20316",4
"OD10887","In transit",2023-08-21,"SKU22325",3
"OD10888","In transit",2023-04-12,"SKU19621",4
"OD10888","In transit",2023-04-12,"SKU10739",3
"OD10888","In transit",2023-04-12,"SKU16333",4
"OD10888","In transit",2023-04-12,"SKU15307",5
"OD10888","In transit",2023-04-12,"SKU27867",3
"OD10888","In transit",2023-04-12,"SKU18446",3
"OD10889","Delivered",2023-08-13,"SKU10842",2
"OD10889","Delivered",2023-08-13,"SKU14771",5
"OD10889","Delivered",2023-08-13,"SKU28472",4
"OD10889","Delivered",2023-08-13,"SKU13948",4
"OD10889","Delivered",2023-08-13,"SKU25263",2
"OD10889","Delivered",2023-08-13,"SKU25334",4
"OD10889","Delivered",2023-08-13,"SKU24435",4
"OD10889","Delivered",2023-08-13,"SKU26968",3
"OD10889","Delivered",2023-08-13,"SKU16460",2
"OD10890","In transit",2023-09-22,"SKU14923",3
"OD10890","In transit",2023-09-22,"SKU20683",2
"OD10890","In transit",2023-09-22,"SKU14716",3
"OD10890","In transit",2023-09-22,"SKU11912",5
"OD10891","In transit",2023-05-20,"SKU20924",2
"OD10891","In transit",2023-05-20,"SKU28670",3
"OD10891","In transit",2023-05-20,"SKU25147",2
"OD10891","In transit",2023-05-20,"SKU25218",2
"OD10892","In transit",2023-06-08,"SKU21244",4
"OD10892","In transit",2023-06-08,"SKU27231",1
"OD10892","In transit",2023-06-08,"SKU22930",2
"OD10893","Delivered",2023-09-13,"SKU12104",3
"OD10893","Delivered",2023-09-13,"SKU20334",5
"OD10893","Delivered",2023-09-13,"SKU25485",4
"OD10893","Delivered",2023-09-13,"SKU29919",4
"OD10893","Delivered",2023-09-13,"SKU11580",3
"OD10893","Delivered",2023-09-13,"SKU25354",2
"OD10893","Delivered",2023-09-13,"SKU29661",4
"OD10893","Delivered",2023-09-13,"SKU29772",2
"OD10894","Order placed",2023-10-09,"SKU20766",4
"OD10894","Order placed",2023-10-09,"SKU25462",4
"OD10894","Order placed",2023-10-09,"SKU23873",3
"OD10894","Order placed",2023-10-09,"SKU10405",3
"OD10895","Cancelled",2023-12-27,"SKU27219",4
"OD10896","In transit",2023-01-03,"SKU11198",2
"OD10896","In transit",2023-01-03,"SKU28463",1
"OD10897","Delivered",2023-07-26,"SKU19442",3
"OD10897","Delivered",2023-07-26,"SKU24595",3
"OD10897","Delivered",2023-07-26,"SKU15250",3
"OD10897","Delivered",2023-07-26,"SKU13735",5
"OD10897","Delivered",2023-07-26,"SKU24122",3
"OD10897","Delivered",2023-07-26,"SKU22991",2
"OD10898","Order placed",2023-07-12,"SKU25243",3
"OD10898","Order placed",2023-07-12,"SKU14162",5
"OD10898","Order placed",2023-07-12,"SKU24889",1
"OD10898","Order placed",2023-07-12,"SKU20680",3
"OD10898","Order placed",2023-07-12,"SKU23627",3
"OD10898","Order placed",2023-07-12,"SKU24180",2
"OD10898","Order placed",2023-07-12,"SKU26592",2
"OD10899","Order placed",2023-05-22,"SKU13464",2
"OD10899","Order placed",2023-05-22,"SKU21535",4
"OD10900","In transit",2023-01-24,"SKU30067",3
"OD10900","In transit",2023-01-24,"SKU16090",1
"OD10900","In transit",2023-01-24,"SKU15013",4
"OD10901","In transit",2023-04-11,"SKU10652",3
"OD10901","In transit",2023-04-11,"SKU19450",2
"OD10901","In transit",2023-04-11,"SKU22350",4
"OD10902","Delivered",2023-08-12,"SKU14176",1
"OD10902","Delivered",2023-08-12,"SKU26521",2
"OD10902","Delivered",2023-08-12,"SKU23957",3
"OD10902","Delivered",2023-08-12,"SKU16818",3
"OD10903","In transit",2023-02-15,"SKU21142",4
"OD10903","In transit",2023-02-15,"SKU28075",4
"OD10903","In transit",2023-02-15,"SKU13024",3
"OD10903","In transit",2023-02-15,"SKU23007",4
"OD10903","In transit",2023-02-15,"SKU26658",3
"OD10904","In transit",2023-12-10,"SKU28613",1
"OD10904","In transit",2023-12-10,"SKU23933",2
"OD10904","In transit",2023-12-10,"SKU15744",5
"OD10904","In transit",2023-12-10,"SKU21296",4
"OD10904","In transit",2023-12-10,"SKU23993",5
"OD10904","In transit",2023-12-10,"SKU15594",2
"OD10904","In transit",2023-12-10,"SKU18605",2
"OD10904","In transit",2023-12-10,"SKU22768",1
"OD10905","Order placed",2023-09-17,"SKU10376",1
"OD10905","Order placed",2023-09-17,"SKU23700",5
"OD10905","Order placed",2023-09-17,"SKU28986",5
"OD10905","Order placed",2023-09-17,"SKU19956",2
"OD10906","Delivered",2023-05-01,"SKU22160",4
"OD10906","Delivered",2023-05-01,"SKU12496",2
"OD10907","In transit",2023-01-01,"SKU27792",2
"OD10907","In transit",2023-01-01,"SKU15944",2
"OD10907","In transit",2023-01-01,"SKU11019",5
"OD10907","In transit",2023-01-01,"SKU30052",2
"OD10907","In transit",2023-01-01,"SKU27295",3
"OD10907","In transit",2023-01-01,"SKU10378",4
"OD10907","In transit",2023-01-01,"SKU28687",1
"OD10908","In transit",2023-04-13,"SKU19267",3
"OD10908","In transit",2023-04-13,"SKU13374",1
"OD10908","In transit",2023-04-13,"SKU13584",2
"OD10908","In transit",2023-04-13,"SKU14752",1
"OD10908","In transit",2023-04-13,"SKU29246",2
"OD10908","In transit",2023-04-13,"SKU13398",4
"OD10908","In transit",2023-04-13,"SKU23074",3
"OD10908","In transit",2023-04-13,"SKU11784",3
"OD10908","In transit",2023-04-13,"SKU18100",2
"OD10908","In transit",2023-04-13,"SKU29891",2
"OD10909","In transit",2023-12-01,"SKU14749",4
"OD10909","In transit",2023-12-01,"SKU29237",5
"OD10910","Delivered",2023-12-23,"SKU22473",2
"OD10910","Delivered",2023-12-23,"SKU25489",2
"OD10910","Delivered",2023-12-23,"SKU12349",2
"OD10910","Delivered",2023-12-23,"SKU11020",4
"OD10910","Delivered",2023-12-23,"SKU19659",2
"OD10910","Delivered",2023-12-23,"SKU10265",1
"OD10910","Delivered",2023-12-23,"SKU26672",1
"OD10911","Delivered",2023-10-22,"SKU29263",1
"OD10911","Delivered",2023-10-22,"SKU22440",4
"OD10911","Delivered",2023-10-22,"SKU14358",3
"OD10911","Delivered",2023-10-22,"SKU22365",4
"OD10911","Delivered",2023-10-22,"SKU14771",3
"OD10911","Delivered",2023-10-22,"SKU19773",4
"OD10912","Delivered",2023-12-17,"SKU11837",3
"OD10912","Delivered",2023-12-17,"SKU12798",4
"OD10912","Delivered",2023-12-17,"SKU17627",5
"OD10912","Delivered",2023-12-17,"SKU13988",3
"OD10912","Delivered",2023-12-17,"SKU26206",3
"OD10912","Delivered",2023-12-17,"SKU11896",3
"OD10912","Delivered",2023-12-17,"SKU26841",2
"OD10912","Delivered",2023-12-17,"SKU25951",1
"OD10913","Delivered",2023-01-13,"SKU11980",1
"OD10913","Delivered",2023-01-13,"SKU17049",4
"OD10913","Delivered",2023-01-13,"SKU19119",4
"OD10913","Delivered",2023-01-13,"SKU13675",2
"OD10914","In transit",2023-10-22,"SKU24659",2
"OD10914","In transit",2023-10-22,"SKU28399",1
"OD10914","In transit",2023-10-22,"SKU23482",3
"OD10914","In transit",2023-10-22,"SKU28890",1
"OD10914","In transit",2023-10-22,"SKU22889",1
"OD10914","In transit",2023-10-22,"SKU15740",3
"OD10914","In transit",2023-10-22,"SKU28947",4
"OD10914","In transit",2023-10-22,"SKU24915",3
"OD10915","Order placed",2023-08-17,"SKU11317",2
"OD10915","Order placed",2023-08-17,"SKU24640",5
"OD10915","Order placed",2023-08-17,"SKU23323",2
"OD10916","Delivered",2023-11-22,"SKU20997",5
"OD10916","Delivered",2023-11-22,"SKU18514",4
"OD10916","Delivered",2023-11-22,"SKU14625",3
"OD10916","Delivered",2023-11-22,"SKU15704",4
"OD10916","Delivered",2023-11-22,"SKU16854",4
"OD10916","Delivered",2023-11-22,"SKU30001",4
"OD10916","Delivered",2023-11-22,"SKU25181",4
"OD10916","Delivered",2023-11-22,"SKU15150",3
"OD10916","Delivered",2023-11-22,"SKU14613",4
"OD10917","In transit",2023-10-06,"SKU22131",4
"OD10917","In transit",2023-10-06,"SKU15563",4
"OD10917","In transit",2023-10-06,"SKU15283",2
"OD10917","In transit",2023-10-06,"SKU13349",1
"OD10917","In transit",2023-10-06,"SKU21478",4
"OD10917","In transit",2023-10-06,"SKU16235",3
"OD10918","Delivered",2023-05-23,"SKU18721",1
"OD10918","Delivered",2023-05-23,"SKU15460",3
"OD10918","Delivered",2023-05-23,"SKU12851",3
"OD10918","Delivered",2023-05-23,"SKU23161",2
"OD10918","Delivered",2023-05-23,"SKU29160",4
"OD10918","Delivered",2023-05-23,"SKU10369",4
"OD10918","Delivered",2023-05-23,"SKU19199",4
"OD10919","In transit",2023-08-31,"SKU17876",4
"OD10919","In transit",2023-08-31,"SKU15993",4
"OD10919","In transit",2023-08-31,"SKU24406",3
"OD10920","Delivered",2023-08-29,"SKU21045",3
"OD10920","Delivered",2023-08-29,"SKU17678",4
"OD10920","Delivered",2023-08-29,"SKU15537",4
"OD10920","Delivered",2023-08-29,"SKU27859",5
"OD10920","Delivered",2023-08-29,"SKU27074",2
"OD10920","Delivered",2023-08-29,"SKU15876",4
"OD10920","Delivered",2023-08-29,"SKU26738",5
"OD10920","Delivered",2023-08-29,"SKU12703",1
"OD10921","Delivered",2023-01-17,"SKU27417",2
"OD10921","Delivered",2023-01-17,"SKU13926",4
"OD10921","Delivered",2023-01-17,"SKU11812",5
"OD10921","Delivered",2023-01-17,"SKU10582",3
"OD10921","Delivered",2023-01-17,"SKU21559",3
"OD10921","Delivered",2023-01-17,"SKU21093",5
"OD10921","Delivered",2023-01-17,"SKU24316",2
"OD10921","Delivered",2023-01-17,"SKU20356",3
"OD10921","Delivered",2023-01-17,"SKU10103",2
"OD10922","In transit",2023-09-15,"SKU24883",4
"OD10922","In transit",2023-09-15,"SKU22055",4
"OD10922","In transit",2023-09-15,"SKU23590",4
"OD10922","In transit",2023-09-15,"SKU23448",3
"OD10922","In transit",2023-09-15,"SKU22823",5
"OD10922","In transit",2023-09-15,"SKU19279",4
"OD10923","Returned",2023-07-14,"SKU21548",4
